date,year,month,factory_id,factory_name,product_id,product_name,part_id,part_name,part_type,part_unit_cost,required_part_id,actual_part_used,daily_demand,initial_stock,current_stock,min_stock,dead_stock_amount,is_dead_stock,stock_turnover,capital_tied,substitute_awareness,has_substitute,substitute_used,demand_factor,is_anomaly_day,is_anomaly_month
2024-12-09,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,89,50,0.0,False,0.02247191011235955,8455,0.0,False,,1.0183663080659955,True,True
2024-12-09,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,47,30,0.0,False,0.0425531914893617,2256,0.0,False,,1.0183663080659955,True,True
2024-12-09,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,78,100,50,75.0,False,0.04,10000,0.0,False,,1.0823325935514778,True,True
2024-12-09,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,57,73,40,0.0,False,0.0547945205479452,10950,0.0,False,,1.0823325935514778,True,True
2024-12-10,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,99,50,100.0,False,0.010101010101010102,9900,0.0,False,,0.593730388794827,True,True
2024-12-10,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,54,30,0.0,False,0.018518518518518517,2700,0.0,False,,0.593730388794827,True,True
2024-12-10,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,87,50,0.0,False,0.022988505747126436,8265,0.0,False,,1.0752120040700155,True,True
2024-12-10,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,45,30,0.0,False,0.044444444444444446,2160,0.0,False,,1.0752120040700155,True,True
2024-12-10,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,78,95,50,75.0,False,0.042105263157894736,9500,0.0,False,,1.1347855496949495,True,True
2024-12-10,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,57,69,40,0.0,False,0.057971014492753624,10350,0.0,False,,1.1347855496949495,True,True
2024-12-10,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,94,50,100.0,False,0.010638297872340425,9400,0.0,False,,0.5733737410621682,True,True
2024-12-10,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,53,30,0.0,False,0.018867924528301886,2650,0.0,False,,0.5733737410621682,True,True
2024-12-10,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,3,77,84,50,0.0,False,0.03571428571428571,7980,0.0,False,,1.1353923055055941,True,True
2024-12-10,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,3,56,42,30,0.0,False,0.07142857142857142,2016,0.0,False,,1.1353923055055941,True,True
2024-12-10,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,91,50,75.0,False,0.03296703296703297,9100,0.0,False,,0.9704365900187765,True,True
2024-12-10,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,66,40,0.0,False,0.045454545454545456,9900,0.0,False,,0.9704365900187765,True,True
2024-12-11,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,90,50,100.0,False,0.011111111111111112,9000,0.0,False,,0.4445152835142061,True,True
2024-12-11,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,52,30,0.0,False,0.019230769230769232,2600,0.0,False,,0.4445152835142061,True,True
2024-12-11,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,82,50,0.0,False,0.024390243902439025,7790,0.0,False,,0.9586606407817008,True,True
2024-12-11,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,40,30,0.0,False,0.05,1920,0.0,False,,0.9586606407817008,True,True
2024-12-11,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,78,86,50,75.0,False,0.046511627906976744,8600,0.0,False,,1.1567587635107106,True,True
2024-12-11,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,57,62,40,0.0,False,0.06451612903225806,9300,0.0,False,,1.1567587635107106,True,True
2024-12-11,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,85,50,100.0,False,0.011764705882352941,8500,0.0,False,,0.4293209643384051,True,True
2024-12-11,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,51,30,0.0,False,0.0196078431372549,2550,0.0,False,,0.4293209643384051,True,True
2024-12-11,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,80,50,0.0,False,0.025,7600,0.0,False,,1.0053304674769572,True,True
2024-12-11,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,38,30,0.0,False,0.05263157894736842,1824,0.0,False,,1.0053304674769572,True,True
2024-12-11,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,82,50,75.0,False,0.036585365853658534,8200,0.0,False,,0.8932912289698112,True,True
2024-12-11,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,59,40,0.0,False,0.05084745762711865,8850,0.0,False,,0.8932912289698112,True,True
2024-12-12,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,81,50,100.0,False,0.012345679012345678,8100,0.0,False,,0.5162610834453565,True,True
2024-12-12,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,50,30,0.0,False,0.02,2500,0.0,False,,0.5162610834453565,True,True
2024-12-12,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,3,77,77,50,0.0,False,0.03896103896103896,7315,0.0,False,,1.1452554087956015,True,True
2024-12-12,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,3,56,35,30,0.0,False,0.08571428571428572,1680,0.0,False,,1.1452554087956015,True,True
2024-12-12,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,78,77,50,75.0,False,0.05194805194805195,7700,0.0,False,,1.1521439874553667,True,True
2024-12-12,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,57,55,40,0.0,False,0.07272727272727272,8250,0.0,False,,1.1521439874553667,True,True
2024-12-12,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,76,50,100.0,False,0.013157894736842105,7600,0.0,False,,0.4473370387364158,True,True
2024-12-12,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,49,30,0.0,False,0.02040816326530612,2450,0.0,False,,0.4473370387364158,True,True
2024-12-12,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,3,77,74,50,0.0,False,0.04054054054054054,7030,0.0,False,,1.1630774825394186,True,True
2024-12-12,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,3,56,32,30,0.0,False,0.09375,1536,0.0,False,,1.1630774825394186,True,True
2024-12-12,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,78,72,50,75.0,False,0.05555555555555555,7200,0.0,False,,1.0367554955285136,True,True
2024-12-12,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,57,51,40,0.0,False,0.0784313725490196,7650,0.0,False,,1.0367554955285136,True,True
2024-12-13,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,71,50,100.0,False,0.014084507042253521,7100,0.0,False,,0.4700436493400627,True,True
2024-12-13,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,48,30,0.0,False,0.020833333333333332,2400,0.0,False,,0.4700436493400627,True,True
2024-12-13,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,72,50,0.0,False,0.027777777777777776,6840,0.0,False,,1.0832724782332799,True,True
2024-12-13,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,30,30,0.0,False,0.06666666666666667,1440,0.0,False,,1.0832724782332799,True,True
2024-12-13,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,68,50,75.0,False,0.04411764705882353,6800,0.0,False,,0.9926667951856462,True,True
2024-12-13,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,48,40,0.0,False,0.0625,7200,0.0,False,,0.9926667951856462,True,True
2024-12-13,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,67,50,100.0,False,0.014925373134328358,6700,0.0,False,,0.4755975180244509,True,True
2024-12-13,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,47,30,0.0,False,0.02127659574468085,2350,0.0,False,,0.4755975180244509,True,True
2024-12-13,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,70,50,0.0,False,0.02857142857142857,6650,0.0,False,,1.082033745718664,True,True
2024-12-13,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,60,30,0.0,False,0.03333333333333333,2880,0.0,False,,1.082033745718664,True,True
2024-12-13,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,64,50,75.0,False,0.046875,6400,0.0,False,,0.8994896617721152,True,True
2024-12-13,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,45,40,0.0,False,0.06666666666666667,6750,0.0,False,,0.8994896617721152,True,True
2024-12-14,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,63,50,100.0,False,0.015873015873015872,6300,0.0,False,,0.4660505058038197,True,True
2024-12-14,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,46,30,0.0,False,0.021739130434782608,2300,0.0,False,,0.4660505058038197,True,True
2024-12-14,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,68,50,0.0,False,0.029411764705882353,6460,0.0,False,,0.9737807377953085,True,True
2024-12-14,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,58,30,0.0,False,0.034482758620689655,2784,0.0,False,,0.9737807377953085,True,True
2024-12-14,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,60,50,75.0,False,0.05,6000,0.0,False,,0.9014728695492555,True,True
2024-12-14,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,42,40,0.0,False,0.07142857142857142,6300,0.0,False,,0.9014728695492555,True,True
2024-12-14,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,59,50,100.0,False,0.01694915254237288,5900,0.0,False,,0.48104041735628345,True,True
2024-12-14,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,45,30,0.0,False,0.022222222222222223,2250,0.0,False,,0.48104041735628345,True,True
2024-12-14,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,66,50,0.0,False,0.030303030303030304,6270,0.0,False,,1.0285892100820042,True,True
2024-12-14,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,56,30,0.0,False,0.03571428571428571,2688,0.0,False,,1.0285892100820042,True,True
2024-12-14,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,78,55,50,75.0,False,0.07272727272727272,5500,0.0,False,,1.0963895443642673,True,True
2024-12-14,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,57,80,40,0.0,False,0.05,12000,0.0,False,,1.0963895443642673,True,True
2024-12-15,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,54,50,100.0,False,0.018518518518518517,5400,0.0,False,,0.5534389706217143,True,True
2024-12-15,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,44,30,0.0,False,0.022727272727272728,2200,0.0,False,,0.5534389706217143,True,True
2024-12-15,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,3,77,63,50,0.0,False,0.047619047619047616,5985,0.0,False,,1.1291161407506771,True,True
2024-12-15,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,3,56,53,30,0.0,False,0.05660377358490566,2544,0.0,False,,1.1291161407506771,True,True
2024-12-15,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,78,50,50,75.0,False,0.08,5000,0.0,False,,1.0976846627773191,True,True
2024-12-15,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,57,76,40,0.0,False,0.05263157894736842,11400,0.0,False,,1.0976846627773191,True,True
2024-12-15,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,100,50,100.0,False,0.01,10000,0.0,False,,0.5362078854193818,True,True
2024-12-15,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,43,30,0.0,False,0.023255813953488372,2150,0.0,False,,0.5362078854193818,True,True
2024-12-15,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,61,50,0.0,False,0.03278688524590164,5795,0.0,False,,0.895002588516988,True,True
2024-12-15,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,51,30,0.0,False,0.0392156862745098,2448,0.0,False,,0.895002588516988,True,True
2024-12-15,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,97,50,75.0,False,0.030927835051546393,9700,0.0,False,,0.9600891571488099,True,True
2024-12-15,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,73,40,0.0,False,0.0410958904109589,10950,0.0,False,,0.9600891571488099,True,True
2024-12-16,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,96,50,100.0,False,0.010416666666666666,9600,0.0,False,,0.49554297817604553,True,True
2024-12-16,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,42,30,0.0,False,0.023809523809523808,2100,0.0,False,,0.49554297817604553,True,True
2024-12-16,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,59,50,0.0,False,0.03389830508474576,5605,0.0,False,,0.8331565286773417,True,True
2024-12-16,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,49,30,0.0,False,0.04081632653061224,2352,0.0,False,,0.8331565286773417,True,True
2024-12-16,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,78,92,50,75.0,False,0.043478260869565216,9200,0.0,False,,1.0113480485188837,True,True
2024-12-16,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,57,69,40,0.0,False,0.057971014492753624,10350,0.0,False,,1.0113480485188837,True,True
2024-12-16,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,91,50,100.0,False,0.01098901098901099,9100,0.0,False,,0.4872671663213112,True,True
2024-12-16,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,41,30,0.0,False,0.024390243902439025,2050,0.0,False,,0.4872671663213112,True,True
2024-12-16,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,57,50,0.0,False,0.03508771929824561,5415,0.0,False,,1.1208436996106936,True,True
2024-12-16,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,47,30,0.0,False,0.0425531914893617,2256,0.0,False,,1.1208436996106936,True,True
2024-12-16,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,78,87,50,75.0,False,0.04597701149425287,8700,0.0,False,,1.1911602675017083,True,True
2024-12-16,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,57,65,40,0.0,False,0.06153846153846154,9750,0.0,False,,1.1911602675017083,True,True
2024-12-17,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,86,50,100.0,False,0.011627906976744186,8600,0.0,False,,0.511201007728517,True,True
2024-12-17,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,40,30,0.0,False,0.025,2000,0.0,False,,0.511201007728517,True,True
2024-12-17,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,55,50,0.0,False,0.03636363636363636,5225,0.0,False,,0.9290745553110334,True,True
2024-12-17,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,45,30,0.0,False,0.044444444444444446,2160,0.0,False,,0.9290745553110334,True,True
2024-12-17,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,83,50,75.0,False,0.03614457831325301,8300,0.0,False,,0.8173603133192692,True,True
2024-12-17,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,62,40,0.0,False,0.04838709677419355,9300,0.0,False,,0.8173603133192692,True,True
2024-12-17,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,82,50,100.0,False,0.012195121951219513,8200,0.0,False,,0.5849286660447192,True,True
2024-12-17,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,39,30,0.0,False,0.02564102564102564,1950,0.0,False,,0.5849286660447192,True,True
2024-12-17,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,3,77,52,50,0.0,False,0.057692307692307696,4940,0.0,False,,1.1676462861114638,True,True
2024-12-17,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,3,56,42,30,0.0,False,0.07142857142857142,2016,0.0,False,,1.1676462861114638,True,True
2024-12-17,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,79,50,75.0,False,0.0379746835443038,7900,0.0,False,,0.9011960671956964,True,True
2024-12-17,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,59,40,0.0,False,0.05084745762711865,8850,0.0,False,,0.9011960671956964,True,True
2024-12-18,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,78,50,100.0,False,0.01282051282051282,7800,0.0,False,,0.5390822246213295,True,True
2024-12-18,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,38,30,0.0,False,0.02631578947368421,1900,0.0,False,,0.5390822246213295,True,True
2024-12-18,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,50,50,0.0,False,0.04,4750,0.0,False,,0.8301738188359078,True,True
2024-12-18,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,40,30,0.0,False,0.05,1920,0.0,False,,0.8301738188359078,True,True
2024-12-18,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,75,50,75.0,False,0.04,7500,0.0,False,,0.8664861727637012,True,True
2024-12-18,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,56,40,0.0,False,0.05357142857142857,8400,0.0,False,,0.8664861727637012,True,True
2024-12-18,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,74,50,100.0,False,0.013513513513513514,7400,0.0,False,,0.44336182131729823,True,True
2024-12-18,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,37,30,0.0,False,0.02702702702702703,1850,0.0,False,,0.44336182131729823,True,True
2024-12-18,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,100,50,0.0,False,0.02,9500,0.0,False,,0.917797578735772,True,True
2024-12-18,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,38,30,0.0,False,0.05263157894736842,1824,0.0,False,,0.917797578735772,True,True
2024-12-18,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,78,70,50,75.0,False,0.05714285714285714,7000,0.0,False,,1.1983325500117483,True,True
2024-12-18,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,57,52,40,0.0,False,0.07692307692307693,7800,0.0,False,,1.1983325500117483,True,True
2024-12-19,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,69,50,100.0,False,0.014492753623188406,6900,0.0,False,,0.5393850111727629,True,True
2024-12-19,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,36,30,0.0,False,0.027777777777777776,1800,0.0,False,,0.5393850111727629,True,True
2024-12-19,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,98,50,0.0,False,0.02040816326530612,9310,0.0,False,,0.953680732551688,True,True
2024-12-19,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,36,30,0.0,False,0.05555555555555555,1728,0.0,False,,0.953680732551688,True,True
2024-12-19,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,78,65,50,75.0,False,0.06153846153846154,6500,0.0,False,,1.0948402823372076,True,True
2024-12-19,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,57,48,40,0.0,False,0.08333333333333333,7200,0.0,False,,1.0948402823372076,True,True
2024-12-19,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,64,50,100.0,False,0.015625,6400,0.0,False,,0.5830508683338212,True,True
2024-12-19,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,35,30,0.0,False,0.02857142857142857,1750,0.0,False,,0.5830508683338212,True,True
2024-12-19,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,3,77,95,50,0.0,False,0.031578947368421054,9025,0.0,False,,1.1834809629631384,True,True
2024-12-19,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,3,56,33,30,0.0,False,0.09090909090909091,1584,0.0,False,,1.1834809629631384,True,True
2024-12-19,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,61,50,75.0,False,0.04918032786885246,6100,0.0,False,,0.823145559103083,True,True
2024-12-19,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,45,40,0.0,False,0.06666666666666667,6750,0.0,False,,0.823145559103083,True,True
2024-12-20,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,60,50,100.0,False,0.016666666666666666,6000,0.0,False,,0.478904359721626,True,True
2024-12-20,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,34,30,0.0,False,0.029411764705882353,1700,0.0,False,,0.478904359721626,True,True
2024-12-20,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,93,50,0.0,False,0.021505376344086023,8835,0.0,False,,0.8427024263743538,True,True
2024-12-20,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,31,30,0.0,False,0.06451612903225806,1488,0.0,False,,0.8427024263743538,True,True
2024-12-20,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,57,50,75.0,False,0.05263157894736842,5700,0.0,False,,0.9342640259187853,True,True
2024-12-20,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,42,40,0.0,False,0.07142857142857142,6300,0.0,False,,0.9342640259187853,True,True
2024-12-20,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,56,50,100.0,False,0.017857142857142856,5600,0.0,False,,0.4339359807791131,True,True
2024-12-20,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,33,30,0.0,False,0.030303030303030304,1650,0.0,False,,0.4339359807791131,True,True
2024-12-20,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,91,50,0.0,False,0.02197802197802198,8645,0.0,False,,1.0587393446674895,True,True
2024-12-20,2024,12,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,60,30,0.0,False,0.03333333333333333,2880,0.0,False,,1.0587393446674895,True,True
2024-12-20,2024,12,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,53,50,75.0,False,0.05660377358490566,5300,0.0,False,,0.9553073535959489,True,True
2024-12-20,2024,12,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,80,40,0.0,False,0.0375,12000,0.0,False,,0.9553073535959489,True,True
2024-12-21,2024,12,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,52,50,100.0,False,0.019230769230769232,5200,0.0,False,,0.44587894914098997,True,True
2024-12-21,2024,12,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,32,30,0.0,False,0.03125,1600,0.0,False,,0.44587894914098997,True,True
2024-12-21,2024,12,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,89,50,0.0,False,0.02247191011235955,8455,0.0,False,,0.9063751699856956,True,True
2024-12-21,2024,12,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT004,2,56,58,30,0.0,False,0.034482758620689655,2784,0.0,False,,0.9063751699856956,True,True
2024-12-21,2024,12,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,78,100,50,75.0,False,0.03,10000,0.0,False,,0.9441380380821073,True,True
2024-12-21,2024,12,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,57,77,40,0.0,False,0.03896103896103896,11550,0.0,False,,0.9441380380821073,True,True
2024-12-21,2024,12,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,1,78,99,50,100.0,False,0.010101010101010102,9900,0.0,False,,0.45198997257085255,True,True
2024-12-21,2024,12,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,1,42,31,30,0.0,False,0.03225806451612903,1550,0.0,False,,0.45198997257085255,True,True
2024-12-21,2024,12,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,77,87,50,0.0,False,0.022988505747126436,8265,0.0,False,,0.9812963387315324,True,True
